Datetime;PJM_Load_MW;Weekday;Date;Year;Month;Season;Day;Time;Hour;Minute;Week;DayOfWeek;LeapYear
2001-10-25 02:00:00;2;Thursday;2001-10-25;2001;10;Autumn;25;02:00:00;2;0;43;3;False
2001-10-25 03:00:00;2;Thursday;2001-10-25;2001;10;Autumn;25;03:00:00;3;0;43;3;False
2001-10-25 04:00:00;2;Thursday;2001-10-25;2001;10;Autumn;25;04:00:00;4;0;43;3;False
2001-10-25 05:00:00;2;Thursday;2001-10-25;2001;10;Autumn;25;05:00:00;5;0;43;3;False
2001-10-25 06:00:00;2;Thursday;2001-10-25;2001;10;Autumn;25;06:00:00;6;0;43;3;False
2001-10-25 07:00:00;3;Thursday;2001-10-25;2001;10;Autumn;25;07:00:00;7;0;43;3;False
2001-10-25 08:00:00;3;Thursday;2001-10-25;2001;10;Autumn;25;08:00:00;8;0;43;3;False
2001-10-25 09:00:00;3;Thursday;2001-10-25;2001;10;Autumn;25;09:00:00;9;0;43;3;False
2001-10-25 10:00:00;3;Thursday;2001-10-25;2001;10;Autumn;25;10:00:00;10;0;43;3;False
2001-10-25 11:00:00;3;Thursday;2001-10-25;2001;10;Autumn;25;11:00:00;11;0;43;3;False
2001-10-25 12:00:00;3;Thursday;2001-10-25;2001;10;Autumn;25;12:00:00;12;0;43;3;False
2001-10-25 13:00:00;3;Thursday;2001-10-25;2001;10;Autumn;25;13:00:00;13;0;43;3;False
2001-10-25 14:00:00;3;Thursday;2001-10-25;2001;10;Autumn;25;14:00:00;14;0;43;3;False
2001-10-25 15:00:00;3;Thursday;2001-10-25;2001;10;Autumn;25;15:00:00;15;0;43;3;False
2001-10-25 16:00:00;3;Thursday;2001-10-25;2001;10;Autumn;25;16:00:00;16;0;43;3;False
2001-10-25 17:00:00;3;Thursday;2001-10-25;2001;10;Autumn;25;17:00:00;17;0;43;3;False
2001-10-25 18:00:00;3;Thursday;2001-10-25;2001;10;Autumn;25;18:00:00;18;0;43;3;False
2001-10-25 19:00:00;3;Thursday;2001-10-25;2001;10;Autumn;25;19:00:00;19;0;43;3;False
2001-10-25 20:00:00;3;Thursday;2001-10-25;2001;10;Autumn;25;20:00:00;20;0;43;3;False
2001-10-25 21:00:00;3;Thursday;2001-10-25;2001;10;Autumn;25;21:00:00;21;0;43;3;False
2001-10-25 22:00:00;3;Thursday;2001-10-25;2001;10;Autumn;25;22:00:00;22;0;43;3;False
2001-10-25 23:00:00;3;Thursday;2001-10-25;2001;10;Autumn;25;23:00:00;23;0;43;3;False
2001-10-26 00:00:00;2;Friday;2001-10-26;2001;10;Autumn;26;00:00:00;0;0;43;4;False
2001-10-26 01:00:00;2;Friday;2001-10-26;2001;10;Autumn;26;01:00:00;1;0;43;4;False
2001-10-26 02:00:00;2;Friday;2001-10-26;2001;10;Autumn;26;02:00:00;2;0;43;4;False
2001-10-26 03:00:00;2;Friday;2001-10-26;2001;10;Autumn;26;03:00:00;3;0;43;4;False
2001-10-26 04:00:00;2;Friday;2001-10-26;2001;10;Autumn;26;04:00:00;4;0;43;4;False
2001-10-26 05:00:00;2;Friday;2001-10-26;2001;10;Autumn;26;05:00:00;5;0;43;4;False
2001-10-26 06:00:00;2;Friday;2001-10-26;2001;10;Autumn;26;06:00:00;6;0;43;4;False
2001-10-26 07:00:00;3;Friday;2001-10-26;2001;10;Autumn;26;07:00:00;7;0;43;4;False
2001-10-26 08:00:00;3;Friday;2001-10-26;2001;10;Autumn;26;08:00:00;8;0;43;4;False
2001-10-26 09:00:00;3;Friday;2001-10-26;2001;10;Autumn;26;09:00:00;9;0;43;4;False
2001-10-26 10:00:00;3;Friday;2001-10-26;2001;10;Autumn;26;10:00:00;10;0;43;4;False
2001-10-26 11:00:00;3;Friday;2001-10-26;2001;10;Autumn;26;11:00:00;11;0;43;4;False
2001-10-26 12:00:00;3;Friday;2001-10-26;2001;10;Autumn;26;12:00:00;12;0;43;4;False
2001-10-26 13:00:00;3;Friday;2001-10-26;2001;10;Autumn;26;13:00:00;13;0;43;4;False
2001-10-26 14:00:00;3;Friday;2001-10-26;2001;10;Autumn;26;14:00:00;14;0;43;4;False
2001-10-26 15:00:00;3;Friday;2001-10-26;2001;10;Autumn;26;15:00:00;15;0;43;4;False
2001-10-26 16:00:00;3;Friday;2001-10-26;2001;10;Autumn;26;16:00:00;16;0;43;4;False
2001-10-26 17:00:00;3;Friday;2001-10-26;2001;10;Autumn;26;17:00:00;17;0;43;4;False
2001-10-26 18:00:00;3;Friday;2001-10-26;2001;10;Autumn;26;18:00:00;18;0;43;4;False
2001-10-26 19:00:00;3;Friday;2001-10-26;2001;10;Autumn;26;19:00:00;19;0;43;4;False
2001-10-26 20:00:00;3;Friday;2001-10-26;2001;10;Autumn;26;20:00:00;20;0;43;4;False
2001-10-26 21:00:00;3;Friday;2001-10-26;2001;10;Autumn;26;21:00:00;21;0;43;4;False
2001-10-26 22:00:00;3;Friday;2001-10-26;2001;10;Autumn;26;22:00:00;22;0;43;4;False
2001-10-26 23:00:00;3;Friday;2001-10-26;2001;10;Autumn;26;23:00:00;23;0;43;4;False
2001-10-27 00:00:00;3;Saturday;2001-10-27;2001;10;Autumn;27;00:00:00;0;0;43;5;False
2001-10-27 01:00:00;2;Saturday;2001-10-27;2001;10;Autumn;27;01:00:00;1;0;43;5;False
2001-10-27 02:00:00;2;Saturday;2001-10-27;2001;10;Autumn;27;02:00:00;2;0;43;5;False
2001-10-27 03:00:00;2;Saturday;2001-10-27;2001;10;Autumn;27;03:00:00;3;0;43;5;False
2001-10-27 04:00:00;2;Saturday;2001-10-27;2001;10;Autumn;27;04:00:00;4;0;43;5;False
2001-10-27 05:00:00;2;Saturday;2001-10-27;2001;10;Autumn;27;05:00:00;5;0;43;5;False
2001-10-27 06:00:00;2;Saturday;2001-10-27;2001;10;Autumn;27;06:00:00;6;0;43;5;False
2001-10-27 07:00:00;2;Saturday;2001-10-27;2001;10;Autumn;27;07:00:00;7;0;43;5;False
2001-10-27 08:00:00;2;Saturday;2001-10-27;2001;10;Autumn;27;08:00:00;8;0;43;5;False
2001-10-27 09:00:00;3;Saturday;2001-10-27;2001;10;Autumn;27;09:00:00;9;0;43;5;False
2001-10-27 10:00:00;3;Saturday;2001-10-27;2001;10;Autumn;27;10:00:00;10;0;43;5;False
2001-10-27 11:00:00;3;Saturday;2001-10-27;2001;10;Autumn;27;11:00:00;11;0;43;5;False
2001-10-27 12:00:00;3;Saturday;2001-10-27;2001;10;Autumn;27;12:00:00;12;0;43;5;False
2001-10-27 13:00:00;3;Saturday;2001-10-27;2001;10;Autumn;27;13:00:00;13;0;43;5;False
2001-10-27 14:00:00;3;Saturday;2001-10-27;2001;10;Autumn;27;14:00:00;14;0;43;5;False
2001-10-27 15:00:00;3;Saturday;2001-10-27;2001;10;Autumn;27;15:00:00;15;0;43;5;False
2001-10-27 16:00:00;3;Saturday;2001-10-27;2001;10;Autumn;27;16:00:00;16;0;43;5;False
2001-10-27 17:00:00;3;Saturday;2001-10-27;2001;10;Autumn;27;17:00:00;17;0;43;5;False
2001-10-27 18:00:00;3;Saturday;2001-10-27;2001;10;Autumn;27;18:00:00;18;0;43;5;False
2001-10-27 19:00:00;3;Saturday;2001-10-27;2001;10;Autumn;27;19:00:00;19;0;43;5;False
2001-10-27 20:00:00;3;Saturday;2001-10-27;2001;10;Autumn;27;20:00:00;20;0;43;5;False
2001-10-27 21:00:00;3;Saturday;2001-10-27;2001;10;Autumn;27;21:00:00;21;0;43;5;False
2001-10-27 22:00:00;3;Saturday;2001-10-27;2001;10;Autumn;27;22:00:00;22;0;43;5;False
2001-10-27 23:00:00;3;Saturday;2001-10-27;2001;10;Autumn;27;23:00:00;23;0;43;5;False
2001-10-28 00:00:00;2;Sunday;2001-10-28;2001;10;Autumn;28;00:00:00;0;0;43;6;False
2001-10-28 01:00:00;2;Sunday;2001-10-28;2001;10;Autumn;28;01:00:00;1;0;43;6;False
2001-10-28 02:00:00;2;;;;;;;;;;;;
2001-10-28 03:00:00;2;Sunday;2001-10-28;2001;10;Autumn;28;03:00:00;3;0;43;6;False
2001-10-28 04:00:00;2;Sunday;2001-10-28;2001;10;Autumn;28;04:00:00;4;0;43;6;False
2001-10-28 05:00:00;2;Sunday;2001-10-28;2001;10;Autumn;28;05:00:00;5;0;43;6;False
2001-10-28 06:00:00;2;Sunday;2001-10-28;2001;10;Autumn;28;06:00:00;6;0;43;6;False
2001-10-28 07:00:00;2;Sunday;2001-10-28;2001;10;Autumn;28;07:00:00;7;0;43;6;False
2001-10-28 08:00:00;2;Sunday;2001-10-28;2001;10;Autumn;28;08:00:00;8;0;43;6;False
2001-10-28 09:00:00;3;Sunday;2001-10-28;2001;10;Autumn;28;09:00:00;9;0;43;6;False
2001-10-28 10:00:00;3;Sunday;2001-10-28;2001;10;Autumn;28;10:00:00;10;0;43;6;False
2001-10-28 11:00:00;3;Sunday;2001-10-28;2001;10;Autumn;28;11:00:00;11;0;43;6;False
2001-10-28 12:00:00;3;Sunday;2001-10-28;2001;10;Autumn;28;12:00:00;12;0;43;6;False
2001-10-28 13:00:00;3;Sunday;2001-10-28;2001;10;Autumn;28;13:00:00;13;0;43;6;False
2001-10-28 14:00:00;3;Sunday;2001-10-28;2001;10;Autumn;28;14:00:00;14;0;43;6;False
2001-10-28 15:00:00;2;Sunday;2001-10-28;2001;10;Autumn;28;15:00:00;15;0;43;6;False
2001-10-28 16:00:00;2;Sunday;2001-10-28;2001;10;Autumn;28;16:00:00;16;0;43;6;False
2001-10-28 17:00:00;3;Sunday;2001-10-28;2001;10;Autumn;28;17:00:00;17;0;43;6;False
2001-10-28 18:00:00;3;Sunday;2001-10-28;2001;10;Autumn;28;18:00:00;18;0;43;6;False
2001-10-28 19:00:00;3;Sunday;2001-10-28;2001;10;Autumn;28;19:00:00;19;0;43;6;False
2001-10-28 20:00:00;3;Sunday;2001-10-28;2001;10;Autumn;28;20:00:00;20;0;43;6;False
2001-10-28 21:00:00;3;Sunday;2001-10-28;2001;10;Autumn;28;21:00:00;21;0;43;6;False
2001-10-28 22:00:00;3;Sunday;2001-10-28;2001;10;Autumn;28;22:00:00;22;0;43;6;False
2001-10-28 23:00:00;3;Sunday;2001-10-28;2001;10;Autumn;28;23:00:00;23;0;43;6;False
2001-10-29 00:00:00;2;Monday;2001-10-29;2001;10;Autumn;29;00:00:00;0;0;44;0;False
2001-10-29 01:00:00;2;Monday;2001-10-29;2001;10;Autumn;29;01:00:00;1;0;44;0;False
2001-10-29 02:00:00;2;Monday;2001-10-29;2001;10;Autumn;29;02:00:00;2;0;44;0;False
2001-10-29 03:00:00;2;Monday;2001-10-29;2001;10;Autumn;29;03:00:00;3;0;44;0;False
2001-10-29 04:00:00;2;Monday;2001-10-29;2001;10;Autumn;29;04:00:00;4;0;44;0;False
2001-10-29 05:00:00;2;Monday;2001-10-29;2001;10;Autumn;29;05:00:00;5;0;44;0;False
2001-10-29 06:00:00;3;Monday;2001-10-29;2001;10;Autumn;29;06:00:00;6;0;44;0;False
2001-10-29 07:00:00;3;Monday;2001-10-29;2001;10;Autumn;29;07:00:00;7;0;44;0;False
2001-10-29 08:00:00;3;Monday;2001-10-29;2001;10;Autumn;29;08:00:00;8;0;44;0;False
2001-10-29 09:00:00;3;Monday;2001-10-29;2001;10;Autumn;29;09:00:00;9;0;44;0;False
2001-10-29 10:00:00;3;Monday;2001-10-29;2001;10;Autumn;29;10:00:00;10;0;44;0;False
2001-10-29 11:00:00;3;Monday;2001-10-29;2001;10;Autumn;29;11:00:00;11;0;44;0;False
2001-10-29 12:00:00;3;Monday;2001-10-29;2001;10;Autumn;29;12:00:00;12;0;44;0;False
2001-10-29 13:00:00;3;Monday;2001-10-29;2001;10;Autumn;29;13:00:00;13;0;44;0;False
2001-10-29 14:00:00;3;Monday;2001-10-29;2001;10;Autumn;29;14:00:00;14;0;44;0;False
2001-10-29 15:00:00;3;Monday;2001-10-29;2001;10;Autumn;29;15:00:00;15;0;44;0;False
2001-10-29 16:00:00;3;Monday;2001-10-29;2001;10;Autumn;29;16:00:00;16;0;44;0;False
2001-10-29 17:00:00;3;Monday;2001-10-29;2001;10;Autumn;29;17:00:00;17;0;44;0;False
2001-10-29 18:00:00;3;Monday;2001-10-29;2001;10;Autumn;29;18:00:00;18;0;44;0;False
2001-10-29 19:00:00;3;Monday;2001-10-29;2001;10;Autumn;29;19:00:00;19;0;44;0;False
2001-10-29 20:00:00;3;Monday;2001-10-29;2001;10;Autumn;29;20:00:00;20;0;44;0;False
2001-10-29 21:00:00;3;Monday;2001-10-29;2001;10;Autumn;29;21:00:00;21;0;44;0;False
2001-10-29 22:00:00;3;Monday;2001-10-29;2001;10;Autumn;29;22:00:00;22;0;44;0;False
2001-10-29 23:00:00;3;Monday;2001-10-29;2001;10;Autumn;29;23:00:00;23;0;44;0;False
2001-10-30 00:00:00;2;Tuesday;2001-10-30;2001;10;Autumn;30;00:00:00;0;0;44;1;False
2001-10-30 01:00:00;2;Tuesday;2001-10-30;2001;10;Autumn;30;01:00:00;1;0;44;1;False
2001-10-30 02:00:00;2;Tuesday;2001-10-30;2001;10;Autumn;30;02:00:00;2;0;44;1;False
2001-10-30 03:00:00;2;Tuesday;2001-10-30;2001;10;Autumn;30;03:00:00;3;0;44;1;False
2001-10-30 04:00:00;2;Tuesday;2001-10-30;2001;10;Autumn;30;04:00:00;4;0;44;1;False
2001-10-30 05:00:00;2;Tuesday;2001-10-30;2001;10;Autumn;30;05:00:00;5;0;44;1;False
2001-10-30 06:00:00;2;Tuesday;2001-10-30;2001;10;Autumn;30;06:00:00;6;0;44;1;False
2001-10-30 07:00:00;3;Tuesday;2001-10-30;2001;10;Autumn;30;07:00:00;7;0;44;1;False
2001-10-30 08:00:00;3;Tuesday;2001-10-30;2001;10;Autumn;30;08:00:00;8;0;44;1;False
2001-10-30 09:00:00;3;Tuesday;2001-10-30;2001;10;Autumn;30;09:00:00;9;0;44;1;False
2001-10-30 10:00:00;3;Tuesday;2001-10-30;2001;10;Autumn;30;10:00:00;10;0;44;1;False
2001-10-30 11:00:00;3;Tuesday;2001-10-30;2001;10;Autumn;30;11:00:00;11;0;44;1;False
2001-10-30 12:00:00;3;Tuesday;2001-10-30;2001;10;Autumn;30;12:00:00;12;0;44;1;False
2001-10-30 13:00:00;3;Tuesday;2001-10-30;2001;10;Autumn;30;13:00:00;13;0;44;1;False
2001-10-30 14:00:00;3;Tuesday;2001-10-30;2001;10;Autumn;30;14:00:00;14;0;44;1;False
2001-10-30 15:00:00;3;Tuesday;2001-10-30;2001;10;Autumn;30;15:00:00;15;0;44;1;False
2001-10-30 16:00:00;3;Tuesday;2001-10-30;2001;10;Autumn;30;16:00:00;16;0;44;1;False
2001-10-30 17:00:00;3;Tuesday;2001-10-30;2001;10;Autumn;30;17:00:00;17;0;44;1;False
2001-10-30 18:00:00;3;Tuesday;2001-10-30;2001;10;Autumn;30;18:00:00;18;0;44;1;False
2001-10-30 19:00:00;3;Tuesday;2001-10-30;2001;10;Autumn;30;19:00:00;19;0;44;1;False
2001-10-30 20:00:00;3;Tuesday;2001-10-30;2001;10;Autumn;30;20:00:00;20;0;44;1;False
2001-10-30 21:00:00;3;Tuesday;2001-10-30;2001;10;Autumn;30;21:00:00;21;0;44;1;False
2001-10-30 22:00:00;3;Tuesday;2001-10-30;2001;10;Autumn;30;22:00:00;22;0;44;1;False
2001-10-30 23:00:00;3;Tuesday;2001-10-30;2001;10;Autumn;30;23:00:00;23;0;44;1;False
2001-10-31 00:00:00;2;Wednesday;2001-10-31;2001;10;Autumn;31;00:00:00;0;0;44;2;False
2001-10-31 01:00:00;2;Wednesday;2001-10-31;2001;10;Autumn;31;01:00:00;1;0;44;2;False
2001-10-31 02:00:00;2;Wednesday;2001-10-31;2001;10;Autumn;31;02:00:00;2;0;44;2;False
2001-10-31 03:00:00;2;Wednesday;2001-10-31;2001;10;Autumn;31;03:00:00;3;0;44;2;False
2001-10-31 04:00:00;2;Wednesday;2001-10-31;2001;10;Autumn;31;04:00:00;4;0;44;2;False
2001-10-31 05:00:00;2;Wednesday;2001-10-31;2001;10;Autumn;31;05:00:00;5;0;44;2;False
2001-10-31 06:00:00;3;Wednesday;2001-10-31;2001;10;Autumn;31;06:00:00;6;0;44;2;False
2001-10-31 07:00:00;3;Wednesday;2001-10-31;2001;10;Autumn;31;07:00:00;7;0;44;2;False
2001-10-31 08:00:00;3;Wednesday;2001-10-31;2001;10;Autumn;31;08:00:00;8;0;44;2;False
2001-10-31 09:00:00;3;Wednesday;2001-10-31;2001;10;Autumn;31;09:00:00;9;0;44;2;False
2001-10-31 10:00:00;3;Wednesday;2001-10-31;2001;10;Autumn;31;10:00:00;10;0;44;2;False
2001-10-31 11:00:00;3;Wednesday;2001-10-31;2001;10;Autumn;31;11:00:00;11;0;44;2;False
2001-10-31 12:00:00;3;Wednesday;2001-10-31;2001;10;Autumn;31;12:00:00;12;0;44;2;False
2001-10-31 13:00:00;3;Wednesday;2001-10-31;2001;10;Autumn;31;13:00:00;13;0;44;2;False
2001-10-31 14:00:00;3;Wednesday;2001-10-31;2001;10;Autumn;31;14:00:00;14;0;44;2;False
2001-10-31 15:00:00;3;Wednesday;2001-10-31;2001;10;Autumn;31;15:00:00;15;0;44;2;False
2001-10-31 16:00:00;3;Wednesday;2001-10-31;2001;10;Autumn;31;16:00:00;16;0;44;2;False
2001-10-31 17:00:00;3;Wednesday;2001-10-31;2001;10;Autumn;31;17:00:00;17;0;44;2;False
2001-10-31 18:00:00;3;Wednesday;2001-10-31;2001;10;Autumn;31;18:00:00;18;0;44;2;False
2001-10-31 19:00:00;3;Wednesday;2001-10-31;2001;10;Autumn;31;19:00:00;19;0;44;2;False
2001-10-31 20:00:00;3;Wednesday;2001-10-31;2001;10;Autumn;31;20:00:00;20;0;44;2;False
2001-10-31 21:00:00;3;Wednesday;2001-10-31;2001;10;Autumn;31;21:00:00;21;0;44;2;False
2001-10-31 22:00:00;3;Wednesday;2001-10-31;2001;10;Autumn;31;22:00:00;22;0;44;2;False
2001-10-31 23:00:00;3;Wednesday;2001-10-31;2001;10;Autumn;31;23:00:00;23;0;44;2;False
2001-11-01 00:00:00;2;Thursday;2001-11-01;2001;11;Autumn;1;00:00:00;0;0;44;3;False
2001-11-01 01:00:00;2;Thursday;2001-11-01;2001;11;Autumn;1;01:00:00;1;0;44;3;False
2001-11-01 02:00:00;2;Thursday;2001-11-01;2001;11;Autumn;1;02:00:00;2;0;44;3;False
2001-11-01 03:00:00;2;Thursday;2001-11-01;2001;11;Autumn;1;03:00:00;3;0;44;3;False
2001-11-01 04:00:00;2;Thursday;2001-11-01;2001;11;Autumn;1;04:00:00;4;0;44;3;False
2001-11-01 05:00:00;2;Thursday;2001-11-01;2001;11;Autumn;1;05:00:00;5;0;44;3;False
2001-11-01 06:00:00;2;Thursday;2001-11-01;2001;11;Autumn;1;06:00:00;6;0;44;3;False
2001-11-01 07:00:00;3;Thursday;2001-11-01;2001;11;Autumn;1;07:00:00;7;0;44;3;False
2001-11-01 08:00:00;3;Thursday;2001-11-01;2001;11;Autumn;1;08:00:00;8;0;44;3;False
2001-11-01 09:00:00;3;Thursday;2001-11-01;2001;11;Autumn;1;09:00:00;9;0;44;3;False
2001-11-01 10:00:00;3;Thursday;2001-11-01;2001;11;Autumn;1;10:00:00;10;0;44;3;False
2001-11-01 11:00:00;3;Thursday;2001-11-01;2001;11;Autumn;1;11:00:00;11;0;44;3;False
2001-11-01 12:00:00;3;Thursday;2001-11-01;2001;11;Autumn;1;12:00:00;12;0;44;3;False
2001-11-01 13:00:00;3;Thursday;2001-11-01;2001;11;Autumn;1;13:00:00;13;0;44;3;False
2001-11-01 14:00:00;3;Thursday;2001-11-01;2001;11;Autumn;1;14:00:00;14;0;44;3;False
2001-11-01 15:00:00;3;Thursday;2001-11-01;2001;11;Autumn;1;15:00:00;15;0;44;3;False
2001-11-01 16:00:00;3;Thursday;2001-11-01;2001;11;Autumn;1;16:00:00;16;0;44;3;False
2001-11-01 17:00:00;3;Thursday;2001-11-01;2001;11;Autumn;1;17:00:00;17;0;44;3;False
2001-11-01 18:00:00;3;Thursday;2001-11-01;2001;11;Autumn;1;18:00:00;18;0;44;3;False
2001-11-01 19:00:00;3;Thursday;2001-11-01;2001;11;Autumn;1;19:00:00;19;0;44;3;False
2001-11-01 20:00:00;3;Thursday;2001-11-01;2001;11;Autumn;1;20:00:00;20;0;44;3;False
2001-11-01 21:00:00;3;Thursday;2001-11-01;2001;11;Autumn;1;21:00:00;21;0;44;3;False
2001-11-01 22:00:00;3;Thursday;2001-11-01;2001;11;Autumn;1;22:00:00;22;0;44;3;False
2001-11-01 23:00:00;3;Thursday;2001-11-01;2001;11;Autumn;1;23:00:00;23;0;44;3;False
2001-11-02 00:00:00;2;Friday;2001-11-02;2001;11;Autumn;2;00:00:00;0;0;44;4;False
2001-11-02 01:00:00;2;Friday;2001-11-02;2001;11;Autumn;2;01:00:00;1;0;44;4;False
2001-11-02 02:00:00;2;Friday;2001-11-02;2001;11;Autumn;2;02:00:00;2;0;44;4;False
2001-11-02 03:00:00;2;Friday;2001-11-02;2001;11;Autumn;2;03:00:00;3;0;44;4;False
2001-11-02 04:00:00;2;Friday;2001-11-02;2001;11;Autumn;2;04:00:00;4;0;44;4;False
2001-11-02 05:00:00;2;Friday;2001-11-02;2001;11;Autumn;2;05:00:00;5;0;44;4;False
2001-11-02 06:00:00;2;Friday;2001-11-02;2001;11;Autumn;2;06:00:00;6;0;44;4;False
2001-11-02 07:00:00;3;Friday;2001-11-02;2001;11;Autumn;2;07:00:00;7;0;44;4;False
2001-11-02 08:00:00;3;Friday;2001-11-02;2001;11;Autumn;2;08:00:00;8;0;44;4;False
2001-11-02 09:00:00;3;Friday;2001-11-02;2001;11;Autumn;2;09:00:00;9;0;44;4;False
2001-11-02 10:00:00;3;Friday;2001-11-02;2001;11;Autumn;2;10:00:00;10;0;44;4;False
2001-11-02 11:00:00;3;Friday;2001-11-02;2001;11;Autumn;2;11:00:00;11;0;44;4;False
2001-11-02 12:00:00;3;Friday;2001-11-02;2001;11;Autumn;2;12:00:00;12;0;44;4;False
2001-11-02 13:00:00;3;Friday;2001-11-02;2001;11;Autumn;2;13:00:00;13;0;44;4;False
2001-11-02 14:00:00;3;Friday;2001-11-02;2001;11;Autumn;2;14:00:00;14;0;44;4;False
2001-11-02 15:00:00;3;Friday;2001-11-02;2001;11;Autumn;2;15:00:00;15;0;44;4;False
2001-11-02 16:00:00;3;Friday;2001-11-02;2001;11;Autumn;2;16:00:00;16;0;44;4;False
2001-11-02 17:00:00;3;Friday;2001-11-02;2001;11;Autumn;2;17:00:00;17;0;44;4;False
2001-11-02 18:00:00;3;Friday;2001-11-02;2001;11;Autumn;2;18:00:00;18;0;44;4;False
2001-11-02 19:00:00;3;Friday;2001-11-02;2001;11;Autumn;2;19:00:00;19;0;44;4;False
2001-11-02 20:00:00;3;Friday;2001-11-02;2001;11;Autumn;2;20:00:00;20;0;44;4;False
2001-11-02 21:00:00;3;Friday;2001-11-02;2001;11;Autumn;2;21:00:00;21;0;44;4;False
2001-11-02 22:00:00;3;Friday;2001-11-02;2001;11;Autumn;2;22:00:00;22;0;44;4;False
2001-11-02 23:00:00;3;Friday;2001-11-02;2001;11;Autumn;2;23:00:00;23;0;44;4;False
2001-11-03 00:00:00;2;Saturday;2001-11-03;2001;11;Autumn;3;00:00:00;0;0;44;5;False
2001-11-03 01:00:00;2;Saturday;2001-11-03;2001;11;Autumn;3;01:00:00;1;0;44;5;False
2001-11-03 02:00:00;2;Saturday;2001-11-03;2001;11;Autumn;3;02:00:00;2;0;44;5;False
2001-11-03 03:00:00;2;Saturday;2001-11-03;2001;11;Autumn;3;03:00:00;3;0;44;5;False
2001-11-03 04:00:00;2;Saturday;2001-11-03;2001;11;Autumn;3;04:00:00;4;0;44;5;False
2001-11-03 05:00:00;2;Saturday;2001-11-03;2001;11;Autumn;3;05:00:00;5;0;44;5;False
2001-11-03 06:00:00;2;Saturday;2001-11-03;2001;11;Autumn;3;06:00:00;6;0;44;5;False
2001-11-03 07:00:00;2;Saturday;2001-11-03;2001;11;Autumn;3;07:00:00;7;0;44;5;False
2001-11-03 08:00:00;2;Saturday;2001-11-03;2001;11;Autumn;3;08:00:00;8;0;44;5;False
2001-11-03 09:00:00;3;Saturday;2001-11-03;2001;11;Autumn;3;09:00:00;9;0;44;5;False
2001-11-03 10:00:00;3;Saturday;2001-11-03;2001;11;Autumn;3;10:00:00;10;0;44;5;False
2001-11-03 11:00:00;3;Saturday;2001-11-03;2001;11;Autumn;3;11:00:00;11;0;44;5;False
2001-11-03 12:00:00;3;Saturday;2001-11-03;2001;11;Autumn;3;12:00:00;12;0;44;5;False
2001-11-03 13:00:00;3;Saturday;2001-11-03;2001;11;Autumn;3;13:00:00;13;0;44;5;False
2001-11-03 14:00:00;3;Saturday;2001-11-03;2001;11;Autumn;3;14:00:00;14;0;44;5;False
2001-11-03 15:00:00;3;Saturday;2001-11-03;2001;11;Autumn;3;15:00:00;15;0;44;5;False
2001-11-03 16:00:00;3;Saturday;2001-11-03;2001;11;Autumn;3;16:00:00;16;0;44;5;False
2001-11-03 17:00:00;3;Saturday;2001-11-03;2001;11;Autumn;3;17:00:00;17;0;44;5;False
2001-11-03 18:00:00;3;Saturday;2001-11-03;2001;11;Autumn;3;18:00:00;18;0;44;5;False
2001-11-03 19:00:00;3;Saturday;2001-11-03;2001;11;Autumn;3;19:00:00;19;0;44;5;False
2001-11-03 20:00:00;3;Saturday;2001-11-03;2001;11;Autumn;3;20:00:00;20;0;44;5;False
2001-11-03 21:00:00;3;Saturday;2001-11-03;2001;11;Autumn;3;21:00:00;21;0;44;5;False
2001-11-03 22:00:00;3;Saturday;2001-11-03;2001;11;Autumn;3;22:00:00;22;0;44;5;False
2001-11-03 23:00:00;2;Saturday;2001-11-03;2001;11;Autumn;3;23:00:00;23;0;44;5;False
2001-11-04 00:00:00;2;Sunday;2001-11-04;2001;11;Autumn;4;00:00:00;0;0;44;6;False
2001-11-04 01:00:00;2;Sunday;2001-11-04;2001;11;Autumn;4;01:00:00;1;0;44;6;False
2001-11-04 02:00:00;2;Sunday;2001-11-04;2001;11;Autumn;4;02:00:00;2;0;44;6;False
2001-11-04 03:00:00;2;Sunday;2001-11-04;2001;11;Autumn;4;03:00:00;3;0;44;6;False
2001-11-04 04:00:00;2;Sunday;2001-11-04;2001;11;Autumn;4;04:00:00;4;0;44;6;False
2001-11-04 05:00:00;2;Sunday;2001-11-04;2001;11;Autumn;4;05:00:00;5;0;44;6;False
2001-11-04 06:00:00;2;Sunday;2001-11-04;2001;11;Autumn;4;06:00:00;6;0;44;6;False
2001-11-04 07:00:00;2;Sunday;2001-11-04;2001;11;Autumn;4;07:00:00;7;0;44;6;False
2001-11-04 08:00:00;2;Sunday;2001-11-04;2001;11;Autumn;4;08:00:00;8;0;44;6;False
2001-11-04 09:00:00;2;Sunday;2001-11-04;2001;11;Autumn;4;09:00:00;9;0;44;6;False
2001-11-04 10:00:00;2;Sunday;2001-11-04;2001;11;Autumn;4;10:00:00;10;0;44;6;False
2001-11-04 11:00:00;2;Sunday;2001-11-04;2001;11;Autumn;4;11:00:00;11;0;44;6;False
2001-11-04 12:00:00;2;Sunday;2001-11-04;2001;11;Autumn;4;12:00:00;12;0;44;6;False
2001-11-04 13:00:00;2;Sunday;2001-11-04;2001;11;Autumn;4;13:00:00;13;0;44;6;False
2001-11-04 14:00:00;2;Sunday;2001-11-04;2001;11;Autumn;4;14:00:00;14;0;44;6;False
2001-11-04 15:00:00;2;Sunday;2001-11-04;2001;11;Autumn;4;15:00:00;15;0;44;6;False
